Scene,Algorithm,Run,Seed,BestFitness,Runtime,Feasible,Violation,NEvals,FirstFeasibleIter,FirstFeasibleTime,RepairCount,RepairSuccessCount,ViabilityFieldCount,ViabilityFieldSuccessCount,WallClock
2,WOA,20,20281144,866.70067496196,4.3818064,0,0.148767458104506,9030,NaN,NaN,NaN,NaN,0,0,0.0006929
2,WOA,21,20281145,1058.41687064783,4.3867925,0,4,9030,NaN,NaN,NaN,NaN,0,0,0.0006459
2,WOA,22,20281146,986.001442470448,4.3814262,0,4,9030,NaN,NaN,NaN,NaN,0,0,0.0008608
2,WOA,23,20281147,1497.93895755592,4.3523332,0,5,9030,NaN,NaN,NaN,NaN,0,0,0.0007426
2,WOA,24,20281148,1159.85655853817,4.3851228,0,4,9030,NaN,NaN,NaN,NaN,0,0,0.0007002
2,WOA,25,20281149,712.1353862935,4.3895807,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0008276
2,WOA,26,20281150,1021.8172256536,4.3856068,0,3.37089881737708,9030,NaN,NaN,NaN,NaN,0,0,0.0009742
2,WOA,27,20281151,1251.86410246484,4.4446921,0,4,9030,NaN,NaN,NaN,NaN,0,0,0.0007462
2,WOA,28,20281152,1124.60766867053,4.4932158,0,4,9030,NaN,NaN,NaN,NaN,0,0,0.000942
2,WOA,29,20281153,1237.88343415499,4.4407114,0,4,9030,NaN,NaN,NaN,NaN,0,0,0.0007162
2,WOA,30,20281154,1322.52670599277,4.4474626,0,4,9030,NaN,NaN,NaN,NaN,0,0,0.0010615
2,HHO,1,20281225,437.889069678928,5.9460947,1,0,11584,NaN,NaN,NaN,NaN,0,0,0.0007791
2,HHO,2,20281226,1123.48678928705,5.9672167,0,4,11708,NaN,NaN,NaN,NaN,0,0,0.0011219
2,HHO,3,20281227,313.797095284012,5.7982503,1,0,11323,NaN,NaN,NaN,NaN,0,0,0.0007852
2,HHO,4,20281228,304.435776545515,5.8816173,1,0,11533,NaN,NaN,NaN,NaN,0,0,0.0007122
2,HHO,5,20281229,342.617211879995,5.8375591,1,0,11348,NaN,NaN,NaN,NaN,0,0,0.0008354
2,HHO,6,20281230,281.427604506467,5.9095836,1,0,11619,NaN,NaN,NaN,NaN,0,0,0.0006964
2,HHO,7,20281231,433.149125280659,5.8877307,1,0,11601,NaN,NaN,NaN,NaN,0,0,0.0006764
2,HHO,8,20281232,300.469548586099,5.8010506,1,0,11319,NaN,NaN,NaN,NaN,0,0,0.0008824
2,HHO,9,20281233,357.933759169582,5.7135224,1,0,11243,NaN,NaN,NaN,NaN,0,0,0.0006724
2,HHO,10,20281234,292.036074262506,5.7965119,1,0,11310,NaN,NaN,NaN,NaN,0,0,0.0010624
2,HHO,11,20281235,412.189330359534,5.8424916,1,0,11469,NaN,NaN,NaN,NaN,0,0,0.000808
2,HHO,12,20281236,334.631160693788,5.9023027,1,0,11387,NaN,NaN,NaN,NaN,0,0,0.0007229
2,HHO,13,20281237,368.669068477831,6.2131998,1,0,11575,NaN,NaN,NaN,NaN,0,0,0.0009771
2,HHO,14,20281238,350.20569050929,6.0396153,1,0,11444,NaN,NaN,NaN,NaN,0,0,0.00073
2,HHO,15,20281239,643.561269763896,6.096021,0,1,11595,NaN,NaN,NaN,NaN,0,0,0.0008663
2,HHO,16,20281240,378.543635291984,9.0168649,1,0,11653,NaN,NaN,NaN,NaN,0,0,0.0007408
2,HHO,17,20281241,364.634374209981,15.2399408,1,0,11614,NaN,NaN,NaN,NaN,0,0,0.0007224
2,HHO,18,20281242,384.058669786465,13.3638064,1,0,11493,NaN,NaN,NaN,NaN,0,0,0.0008601
2,HHO,19,20281243,379.217686544338,19.9930168,1,0,11371,NaN,NaN,NaN,NaN,0,0,0.0007185
2,HHO,20,20281244,373.071388008689,18.5765,1,0,11407,NaN,NaN,NaN,NaN,0,0,0.0011921
2,HHO,21,20281245,341.780704748886,13.6401664,1,0,11540,NaN,NaN,NaN,NaN,0,0,0.0007788
2,HHO,22,20281246,280.944267024114,12.4969441,1,0,11621,NaN,NaN,NaN,NaN,0,0,0.0007231
2,HHO,23,20281247,306.257883609102,14.3573602,1,0,11351,NaN,NaN,NaN,NaN,0,0,0.0008976
2,HHO,24,20281248,285.617296604287,15.6168298,1,0,11315,NaN,NaN,NaN,NaN,0,0,0.0007028
2,HHO,25,20281249,370.236450485591,15.1686752,1,0,11425,NaN,NaN,NaN,NaN,0,0,0.0008753
2,HHO,26,20281250,288.406514115816,20.2574646,1,0,11528,NaN,NaN,NaN,NaN,0,0,0.0009042
2,HHO,27,20281251,423.778099091948,17.4362632,1,0,11529,NaN,NaN,NaN,NaN,0,0,0.000748
2,HHO,28,20281252,291.990080039119,16.7084337,1,0,11307,NaN,NaN,NaN,NaN,0,0,0.000859
2,HHO,29,20281253,304.740056950966,16.7599417,1,0,11488,NaN,NaN,NaN,NaN,0,0,0.000747
2,HHO,30,20281254,350.493361233978,9.9569347,1,0,11432,NaN,NaN,NaN,NaN,0,0,0.001213
2,DBO,1,20281325,352.772075913811,12.6009736,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0008384
2,DBO,2,20281326,342.904599489626,13.7051894,1,1.59872115546023e-14,9030,NaN,NaN,NaN,NaN,0,0,0.0008099
2,DBO,3,20281327,350.894999293334,14.2699242,1,1.06581410364015e-13,9030,NaN,NaN,NaN,NaN,0,0,0.0007326
2,DBO,4,20281328,359.353120873326,12.3811635,1,3.5527136788005e-14,9030,NaN,NaN,NaN,NaN,0,0,0.0006668
2,DBO,5,20281329,330.604945597216,8.0567995,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.000811
2,DBO,6,20281330,338.001826092113,10.130309,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007369
2,DBO,7,20281331,344.398800642337,8.4940184,1,1.06581410364015e-13,9030,NaN,NaN,NaN,NaN,0,0,0.0006845
2,DBO,8,20281332,342.078971685144,8.4164582,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0008787
2,DBO,9,20281333,307.909094141327,9.9356961,1,7.105427357601e-14,9030,NaN,NaN,NaN,NaN,0,0,0.0007454
2,DBO,10,20281334,302.722286428532,9.7602741,1,1.06581410364015e-13,9030,NaN,NaN,NaN,NaN,0,0,0.0008242
2,DBO,11,20281335,312.908934118023,11.6841695,1,1.06581410364015e-13,9030,NaN,NaN,NaN,NaN,0,0,0.0008353
2,DBO,12,20281336,342.465532659891,14.5266377,1,4.44089209850063e-14,9030,NaN,NaN,NaN,NaN,0,0,0.0007148
2,DBO,13,20281337,364.188796766924,11.8351692,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0010416
2,DBO,14,20281338,365.20036068647,10.6831924,1,4.44089209850063e-14,9030,NaN,NaN,NaN,NaN,0,0,0.0007525
2,DBO,15,20281339,344.13899354588,11.0473239,1,4.44089209850063e-14,9030,NaN,NaN,NaN,NaN,0,0,0.0006657
2,DBO,16,20281340,308.127427411979,12.6454109,1,3.5527136788005e-14,9030,NaN,NaN,NaN,NaN,0,0,0.0008252
2,DBO,17,20281341,341.155809949181,17.1502097,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0010572
2,DBO,18,20281342,356.231485987192,16.4080588,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007592
2,DBO,19,20281343,362.529063143109,14.9334091,1,4.44089209850063e-14,9030,NaN,NaN,NaN,NaN,0,0,0.0006519
2,DBO,20,20281344,361.925236343372,14.5156898,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007707
2,DBO,21,20281345,335.425138446008,13.0603532,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.000679
2,DBO,22,20281346,341.674625172476,13.9220137,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0006561
2,DBO,23,20281347,371.424667798788,13.1690457,1,1.06581410364015e-13,9030,NaN,NaN,NaN,NaN,0,0,0.000815
2,DBO,24,20281348,314.971366153085,13.4354157,1,1.06581410364015e-13,9030,NaN,NaN,NaN,NaN,0,0,0.0007381
2,DBO,25,20281349,328.896977848508,13.6918626,1,1.06581410364015e-13,9030,NaN,NaN,NaN,NaN,0,0,0.0008463
2,DBO,26,20281350,304.724235715592,14.4709326,1,1.06581410364015e-13,9030,NaN,NaN,NaN,NaN,0,0,0.0009819
2,DBO,27,20281351,337.712497995515,13.6681082,1,2.8421709430404e-14,9030,NaN,NaN,NaN,NaN,0,0,0.0007335
2,DBO,28,20281352,293.160297508921,10.6990748,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0008275
2,DBO,29,20281353,288.295582562163,10.9906705,1,1.06581410364015e-13,9030,NaN,NaN,NaN,NaN,0,0,0.0006776
2,DBO,30,20281354,371.794730800636,15.2468112,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.000682
2,CPO,1,20281425,309.15088692666,15.5947132,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0008651
2,CPO,2,20281426,279.353571635361,16.1993282,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007017
2,CPO,3,20281427,277.922611530697,18.4686533,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0008791
2,CPO,4,20281428,275.620914848773,14.7844484,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.000715
2,CPO,5,20281429,275.72167663252,4.5255256,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0008548
2,CPO,6,20281430,278.484743556548,4.5216549,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.00076
2,CPO,7,20281431,277.341886980312,4.5777375,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0006952
